geoid,geoid20,year,denom_totalarea,existing_canopy_count,existing_canopy_pct,possible_canopy_count,possible_canopy_pct
1400000US06037135116,6037135116,2016,10069506,1392638.625,13.830257,4192319.5,41.633816
1400000US06037135201,6037135201,2016,16462491,3801543.75,23.092154,7437361,45.177616
1400000US06037135202,6037135202,2016,18878020,4608169,24.410234,7632590.5,40.431095
1400000US06037135204,6037135204,2016,19953208,4944580.5,24.78088,10152453,50.881306
1400000US06037135205,6037135205,2016,28394764,7036472.5,24.78088,14447627,50.881306
1400000US06037137000,6037137000,2016,0,0,,0,
1400000US06037137103,6037137103,2016,8202942,2236123,27.260012,2273240.75,27.712505
1400000US06037137104,6037137104,2016,27570122,7842223,28.444643,10753312,39.003498
1400000US06037137202,6037137202,2016,9351142,2445267.5,26.149399,3424330.25,36.619381
1400000US06037137203,6037137203,2016,12083299,3159710,26.149399,4424829,36.619377
1400000US06037137301,6037137301,2016,17289886,5827908,33.707035,6966126.5,40.29018
1400000US06037137302,6037137302,2016,26318700,8239556,31.30685,9165319,34.82436
1400000US06037137401,6037137401,2016,25566432,7862754,30.75421,10656639,41.682152
1400000US06037137402,6037137402,2016,33130508,9543915,28.80703,13662411,41.238159
1400000US06037137501,6037137501,2016,27036886,6912731,25.567778,12075820,44.664242
1400000US06037137502,6037137502,2016,22466984,6264428,27.882816,8464610,37.675774
1400000US06037137504,6037137504,2016,41281156,12614906,30.55851,24379382,59.056927
1400000US06037138000,6037138000,2016,48152776,14745349,30.622013,25728300,53.430565
1400000US06037139001,6037139001,2016,13358475,2586009.5,19.358568,4693415.5,35.134365
1400000US06037139200,6037139200,2016,12389583,2460487.5,19.859325,4569215.5,36.879494
1400000US06037139301,6037139301,2016,30970968,9871805,31.874384,11631206,37.555191
1400000US06037139302,6037139302,2016,3601012.5,492834.375,13.685994,1228921.875,34.127121
1400000US06037139303,6037139303,2016,4466840.5,561614.0625,12.57296,1701548.5,38.092888
1400000US06037139401,6037139401,2016,9750966,1351856.25,13.863819,4033617.25,41.366333
1400000US06037139402,6037139402,2016,26277666,7787475,29.635338,10619803,40.413799
1400000US06037139502,6037139502,2016,11236669,2008434.375,17.87393,4697620.5,41.806168
1400000US06037139504,6037139504,2016,3129187.5,350704.6875,11.207532,886204.6875,28.320601
1400000US06037139505,6037139505,2016,1818815,137961.4375,7.5852375,533606.0625,29.338116
1400000US06037139506,6037139506,2016,1961719.25,148801.0625,7.5852375,575531.4375,29.338114
1400000US06037139600,6037139600,2016,26689190,7822251.5,29.308689,9906553,37.118221
1400000US06037139701,6037139701,2016,36496136,11268573,30.876072,14299673,39.181335
1400000US06037139703,6037139703,2016,50836008,18273332,35.945648,26341454,51.816528
1400000US06037139704,6037139704,2016,65146816,27187160,41.73214,28743332,44.120853
1400000US06037139705,6037139705,2016,31209556,13024416,41.73214,13769923,44.120853
1400000US06037139801,6037139801,2016,39424152,13237136,33.57621,17852940,45.284271
1400000US06037139802,6037139802,2016,65222908,23694982,36.329231,32763456,50.233051
1400000US06037141101,6037141101,2016,8024217,1862339,23.208981,2500945.25,31.167467
1400000US06037141102,6037141102,2016,8282742,2557561,30.878193,2431307.75,29.353899
1400000US06037141201,6037141201,2016,7490489,1440337.5,19.228886,2396207.75,31.990004
1400000US06037141202,6037141202,2016,7520737.5,2570512.5,34.178993,2073318.75,27.568024
1400000US06037141303,6037141303,2016,2822076.5,390881.25,13.850839,807637.5,28.618555
1400000US06037141304,6037141304,2016,7656337,2094922.875,27.361946,2415943.75,31.554825
1400000US06037141305,6037141305,2016,7389491,1573502,21.293781,2408052.5,32.587528
1400000US06037141306,6037141306,2016,6432835.765625,1373338.91796875,21.348888,2101707.41796875,32.671555
1400000US06037141400,6037141400,2016,21274924,4952739,23.279703,7577173,35.615513
1400000US06037141500,6037141500,2016,35213532,13429007,38.135929,13115133,37.244583
1400000US06037141600,6037141600,2016,41977854.125,17403140.8125,41.457909,16429792.46875,39.139191
1400000US06037141700,6037141700,2016,34808948,18446306,52.993,10710352,30.768963
1400000US06037143101,6037143101,2016,14618353,3781599.75,25.868849,6298052.5,43.083187
1400000US06037143102,6037143102,2016,4177213.75,1080597.125,25.868849,1799676.875,43.083187
1400000US06037143200,6037143200,2016,10289559,2666039,25.910139,3168773.5,30.796009
1400000US06037143301,6037143301,2016,6239421.5,1751734.625,28.075274,1799929.625,28.8477
1400000US06037143302,6037143302,2016,11166782,3135104.5,28.075274,3221359.75,28.8477
1400000US06037143401,6037143401,2016,11933914,3519585.5,29.492298,3809340.25,31.920292
1400000US06037143402,6037143402,2016,6973899,2056763.125,29.492298,2226089,31.920294
1400000US06037143500,6037143500,2016,12992934,4221028,32.487103,4032478,31.035931
1400000US06037143602,6037143602,2016,13023900,3580059.5,27.488382,4464126.5,34.276421
1400000US06037143603,6037143603,2016,5640722,1578712.5,27.987774,2113256.25,37.464287
1400000US06037143605,6037143605,2016,3549012.75,659559.8125,18.584318,1465201.875,41.284775
1400000US06037143606,6037143606,2016,2503191.75,465201.125,18.584318,1033437.125,41.284779
1400000US06037143700,6037143700,2016,35366703.171875,16795900.140625,47.490715,9617881.796875,27.194736
1400000US06037143801,6037143801,2016,15375490,6867471.5,44.665058,4205759.5,27.353662
1400000US06037143802,6037143802,2016,12512197,5588580,44.665058,3422544.25,27.353662
1400000US06037143901,6037143901,2016,56852892,30558198,53.749592,16884672,29.698879
1400000US06037143902,6037143902,2016,27107550,14685764,54.175919,7888106,29.099295
1400000US06037181000,6037181000,2016,44553280,13748744,30.859106,18845254,42.298241
1400000US06037181300,6037181300,2016,15468202,4182778,27.04114,5795100,37.4646
1400000US06037181400,6037181400,2016,9362531,2279897,24.35129,3401690.5,36.333023
1400000US06037181500,6037181500,2016,11745250,3813700.5,32.47015,4161088,35.427837
1400000US06037181600,6037181600,2016,13462200,4041098.5,30.018114,6015558,44.684807
1400000US06037183101,6037183101,2016,10430719,2914059.5,27.937283,4046006.25,38.789333
1400000US06037183103,6037183103,2016,6991686,1740336.25,24.89151,2684036.5,38.388973
1400000US06037183104,6037183104,2016,7182412.5,2246343.25,31.275608,2739301,38.139011
1400000US06037183220,6037183220,2016,5765892,1033593.75,17.925999,2232295.25,38.715523
1400000US06037183221,6037183221,2016,7607011,2602884.5,34.216915,2767640.5,36.382759
1400000US06037183222,6037183222,2016,9994177,3633384.5,36.355015,3609436,36.115391
1400000US06037183300,6037183300,2016,5846161,1011585.9375,17.303423,2239368.75,38.304943
1400000US06037183401,6037183401,2016,5203983,1107154.75,21.275141,2017462.5,38.767662
1400000US06037183402,6037183402,2016,5550947,943776.5625,17.002083,2315686,41.716953
1400000US06037183510,6037183510,2016,5320040.5,1170253.125,21.997072,2247004.75,42.23661
1400000US06037183520,6037183520,2016,4593797,1132931.25,24.662197,1751132.75,38.119507
1400000US06037183610,6037183610,2016,4055062.5,725709.375,17.896379,1533571.875,37.818699
1400000US06037183620,6037183620,2016,5536870.5,1184020.25,21.384287,2035856.25,36.769077
1400000US06037183701,6037183701,2016,5908275,1522603.125,25.770689,2099432.75,35.533768
1400000US06037183702,6037183702,2016,9604572,3068851.25,31.951982,4034567.25,42.006737
1400000US06037183810,6037183810,2016,4898109.5,755648.4375,15.427349,1943114,39.670692
1400000US06037183820,6037183820,2016,3324155,640623.4375,19.271769,1297164,39.022369
1400000US06037185101,6037185101,2016,8782185,3396400.25,38.673748,3270732,37.242805
1400000US06037185102,6037185102,2016,15762770,6096054.5,38.673752,5870497.5,37.242805
1400000US06037185202,6037185202,2016,12998939,4412419,33.944454,5859169,45.074211
1400000US06037185203,6037185203,2016,5861367,1153754.875,19.684057,2471434,42.164806
1400000US06037185204,6037185204,2016,10406039,3936670.25,37.830631,4446821,42.733082
1400000US06037185310,6037185310,2016,4525804.5,720492.1875,15.919649,2039315.625,45.059738
1400000US06037185320,6037185320,2016,5991612,812033.625,13.55284,2673275.5,44.616966
1400000US06037186100,6037186100,2016,14453458,3796411,26.266455,5309796,36.737202
1400000US06037186201,6037186201,2016,5569017,1486504.75,26.692408,2274736,40.846275
1400000US06037186202,6037186202,2016,4408439,802082.8125,18.19426,1893009.375,42.940582
1400000US06037186203,6037186203,2016,9061270,3257606.25,35.950878,3149873.5,34.761944
1400000US06037186301,6037186301,2016,12463803,3142478,25.212833,7157198.5,57.423874
1400000US06037186302,6037186302,2016,18087012,5349385,29.575836,8012980.5,44.302399
1400000US06037186401,6037186401,2016,10349729,980637.4375,9.4750061,4846204,46.824451
1400000US06037186403,6037186403,2016,5822958,832425.1875,14.295572,2551044.25,43.810108
1400000US06037186404,6037186404,2016,4331264,905006.25,20.894737,1843171.875,42.555058
1400000US06037187101,6037187101,2016,8270901.5,1792589,21.673441,3458292.25,41.812759
1400000US06037187102,6037187102,2016,22261604,2997859,13.4665,13129505,58.978252
1400000US06037187200,6037187200,2016,10140018,1861315.875,18.35614,4297155.5,42.378185
1400000US06037187300,6037187300,2016,12583097,3781307.75,30.050692,4124672,32.779465
1400000US06037188100,6037188100,2016,22588124,3249652,14.386551,12089805,53.522839
1400000US06037188201,6037188201,2016,8142907,2455159,30.15089,2938151.5,36.08234
1400000US06037188202,6037188202,2016,8146828,3043153,37.35384,2507597,30.780041
1400000US06037188300,6037188300,2016,9759544,2404223.5,24.634588,3862659.5,39.578278
1400000US06037189101,6037189101,2016,4255144,752920.3125,17.694355,1426415.625,33.522148
1400000US06037189102,6037189102,2016,6729215.5,2289276.5,34.019962,1920712.5,28.542889
1400000US06037189201,6037189201,2016,3504600,549604.6875,15.68238,1255303.125,35.818729
1400000US06037189202,6037189202,2016,11081649,4629307,41.774532,3157693.5,28.494799
1400000US06037189300,6037189300,2016,20490524,9333844,45.552002,5814267,28.375395
1400000US06037189400,6037189400,2016,15540975,7657411,49.272396,4068801.5,26.181122
1400000US06037189501,6037189501,2016,3678974.5,1223762.25,33.26368,964747.125,26.223263
1400000US06037189502,6037189502,2016,2673942.75,889451.75,33.26368,701195.0625,26.223265
1400000US06037189600,6037189600,2016,11502493,4481003.5,38.956802,3167756.5,27.539738
1400000US06037189702,6037189702,2016,15646391,6619059,42.304062,5366095,34.296055
1400000US06037189703,6037189703,2016,34303325.140625,13214419.65625,38.52227,16437734.296875,47.918777
1400000US06037189704,6037189704,2016,9869643,3801864.25,38.520786,4736264.5,47.988205
1400000US06037189801,6037189801,2016,4409288,1243695.875,28.206274,1162274.125,26.359678
1400000US06037189802,6037189802,2016,3423876,965747.875,28.206274,902522.6875,26.359678
1400000US06037189903,6037189903,2016,908690.625,133143.75,14.652264,208378.125,22.93169
1400000US06037189904,6037189904,2016,1715442.25,200320.3125,11.677473,491034.375,28.624361
1400000US06037189905,6037189905,2016,2782828,705614.0625,25.356007,773929.6875,27.810905
1400000US06037189906,6037189906,2016,2179969.25,324498.78125,14.885475,640037.5,29.359932
1400000US06037189907,6037189907,2016,1744368,259657.453125,14.885474,512145.25,29.359932
1400000US06037190101,6037190101,2016,2412884.5,321345.625,13.317904,741677.125,30.738194
1400000US06037190102,6037190102,2016,4045585.75,538787.1875,13.317903,1243540,30.738194
1400000US06037190201,6037190201,2016,2433079.75,293512.5,12.063415,843665.625,34.674805
1400000US06037190202,6037190202,2016,2285100,349340.625,15.287761,674971.875,29.537958
1400000US06037190302,6037190302,2016,2567738.5,472875.53125,18.416031,678610.625,26.428339
1400000US06037190303,6037190303,2016,1750986,322462.125,18.416031,462756.5,26.428339
1400000US06037190401,6037190401,2016,1786950,231398.4375,12.949351,533798.4375,29.872042
1400000US06037190402,6037190402,2016,1703615.625,183557.8125,10.774603,533348.4375,31.306852
1400000US06037190510,6037190510,2016,3428493.75,520748.4375,15.18884,1060256.25,30.924841
1400000US06037190520,6037190520,2016,2626692.25,327614.0625,12.472495,918239.0625,34.958
1400000US06037190701,6037190701,2016,4761437.5,611326.75,12.839122,1586580.875,33.321468
1400000US06037190702,6037190702,2016,2152222.25,276326.4375,12.839122,717152.0625,33.321468
1400000US06037190801,6037190801,2016,3483815.5,639689.0625,18.361738,1144996.875,32.866173
1400000US06037190802,6037190802,2016,5243765.5,629620.3125,12.007027,1818478.125,34.67886
1400000US06037190901,6037190901,2016,5276615.5,610157.8125,11.563432,1973320.25,37.397461
1400000US06037190902,6037190902,2016,5241600,612618.75,11.687629,1745029.75,33.291927
1400000US06037191000,6037191000,2016,6964931,786923.4375,11.298367,2537957.75,36.439095
1400000US06037191110,6037191110,2016,2933817.25,361589.0625,12.324866,1150607.75,39.218796
1400000US06037191120,6037191120,2016,4082625,467957.8125,11.46218,1546171.875,37.872002
1400000US06037191201,6037191201,2016,6162328,926015.625,15.027042,2252039,36.545265
1400000US06037191203,6037191203,2016,2207264,206564.0625,9.3583755,824554.6875,37.356415
1400000US06037191204,6037191204,2016,2169886,320864.0625,14.787139,871945.3125,40.183922
1400000US06037191301,6037191301,2016,2919178,385031.25,13.189714,1145882.75,39.253609
1400000US06037191302,6037191302,2016,4547165.5,523954.6875,11.522666,1680862.5,36.965061
1400000US06037191410,6037191410,2016,3350601.5,411342.1875,12.276667,1262714,37.686188
1400000US06037191420,6037191420,2016,2444653,335939.0625,13.741789,967246.875,39.565815
1400000US06037191500,6037191500,2016,6910369,753482.8125,10.903655,2559051.5,37.032051
1400000US06037191610,6037191610,2016,4502236,816918.75,18.144733,1564467.25,34.748672
1400000US06037191620,6037191620,2016,2446841.5,251523.703125,10.279526,865610.5625,35.376652
1400000US06037191710,6037191710,2016,7585425,1138696.875,15.011642,3421082.75,45.100739
1400000US06037191720,6037191720,2016,2848007.75,384665.625,13.506481,1040090.625,36.519936
1400000US06037191810,6037191810,2016,4347520.5,459407.8125,10.567122,1628634.375,37.461224
1400000US06037191820,6037191820,2016,4361962.5,453895.3125,10.405759,1549968.75,35.533749
1400000US06037191901,6037191901,2016,8308561,730645.3125,8.7938852,3063136,36.867226
1400000US06037191902,6037191902,2016,7812084.5,1887089,24.156023,2514403,32.186069
1400000US06037192001,6037192001,2016,5713003,996778.125,17.447535,2267859.5,39.696453
1400000US06037192002,6037192002,2016,9222525,2117250,22.957378,3321126.5,36.011032
1400000US06037192300,6037192300,2016,9436416,2138723.5,22.664574,4446661,47.122349
1400000US06037192410,6037192410,2016,7356923.5,1622671.875,22.056393,2588526.5,35.184906
1400000US06037192420,6037192420,2016,3498511,435782.8125,12.456237,1190840.625,34.038498
1400000US06037192510,6037192510,2016,3695315.5,388026.5625,10.500499,1377154.75,37.267582
1400000US06037192520,6037192520,2016,3283861,348553.125,10.614125,1240650,37.780224
1400000US06037192610,6037192610,2016,4468036,660248.4375,14.777151,1672565.625,37.434025
1400000US06037192620,6037192620,2016,2621756.25,272193.75,10.382115,923934.375,35.241047
1400000US06037192700,6037192700,2016,5714901.5,868851.5625,15.203264,2349914,41.119064
1400000US06037194101,6037194101,2016,27388688,12230691,44.655994,11619788,42.425499
1400000US06037194102,6037194102,2016,37669936,18398940,48.842503,12630038,33.528164
1400000US06037194200,6037194200,2016,28007972,14289919,51.020897,8151201.5,29.103148
1400000US06037194300,6037194300,2016,26606390,12769214,47.993034,7657692,28.781403
1400000US06037194401,6037194401,2016,4992047,1098717.25,22.009354,1527187.5,30.592411
1400000US06037194402,6037194402,2016,6342173.5,1377211,21.715126,1789621.875,28.2178
1400000US06037194500,6037194500,2016,7393809.5,1708861,23.112051,2455157.75,33.205585
1400000US06037195100,6037195100,2016,16853006,5412431,32.115524,6063103,35.976391
1400000US06037195201,6037195201,2016,6467765.5,1556648.5,24.067795,2391736,36.979324
1400000US06037195202,6037195202,2016,9424322,3061322,32.483208,3031382.75,32.165527
1400000US06037195300,6037195300,2016,6252215.5,1186298.5,18.974051,2431912.5,38.896812
1400000US06037195400,6037195400,2016,11071814,3585248.5,32.381763,3460317.25,31.253391
1400000US06037195500,6037195500,2016,13070250,3772504.75,28.863295,4777115.5,36.549534
1400000US06037195600,6037195600,2016,5630695.5,1192007.75,21.169813,2198278,39.040966
1400000US06037195710,6037195710,2016,5195812.5,853171.875,16.420374,2081137.5,40.054131
1400000US06037195720,6037195720,2016,3119836,512606.25,16.430552,1239595.25,39.732704
